fold,vowel,network,feature_idx,mu,lambda,gc,gct,selected
2,1,expert,15,0.015370,0.828684,-0.813313,-0.155946,1
2,1,expert,16,0.123063,0.943275,-0.820212,0.066337,1
2,1,expert,17,0.097253,0.908777,-0.811523,0.006030,1
2,1,expert,18,0.064484,0.962757,-0.898273,0.027240,1
2,1,expert,19,0.039622,0.962805,-0.923183,0.002427,1
2,1,expert,20,0.101168,0.930056,-0.828888,0.031224,1
2,1,expert,21,0.032915,0.962954,-0.930039,-0.004130,1
2,1,expert,22,0.028502,0.975743,-0.947241,0.004244,1
2,1,expert,23,0.017430,0.932855,-0.915425,-0.049715,1
2,1,expert,24,0.061446,0.918466,-0.857020,-0.020088,1
2,1,expert,25,0.050914,0.927609,-0.876695,-0.021476,1
2,1,expert,26,0.034414,0.931561,-0.897147,-0.034025,1
2,1,expert,27,0.026762,0.970405,-0.943643,-0.002834,1
2,1,expert,28,0.065011,0.951449,-0.886439,0.016460,1
2,1,expert,29,0.099496,0.944040,-0.844544,0.043536,1
2,1,expert,30,0.058451,0.928853,-0.870402,-0.012696,1
2,1,expert,31,0.029422,0.965284,-0.935862,-0.005294,1
2,1,expert,32,0.001851,0.797611,-0.795760,-0.200538,1
2,1,expert,33,0.014446,0.927340,-0.912895,-0.058214,1
2,1,expert,34,0.008200,0.876531,-0.868331,-0.115269,1
2,1,expert,35,0.015703,0.922431,-0.906728,-0.061865,1
2,1,expert,36,0.024823,0.884948,-0.860125,-0.090229,1
2,1,expert,37,0.007838,0.939240,-0.931402,-0.052923,1
2,1,expert,38,0.009487,0.941578,-0.932091,-0.048936,1
2,1,expert,39,0.024134,0.900468,-0.876334,-0.075398,1
2,1,expert,40,0.029483,0.870455,-0.840972,-0.100062,1
2,1,expert,41,0.021472,0.925312,-0.903841,-0.053216,1
2,1,expert,42,0.024587,0.869465,-0.844878,-0.105948,1
2,1,expert,43,0.008290,0.947261,-0.938971,-0.044448,1
2,1,expert,44,0.019280,0.916241,-0.896961,-0.064479,1
2,1,expert,45,0.005206,0.764956,-0.759749,-0.229838,1
2,1,expert,46,0.018712,0.906906,-0.888194,-0.074383,1
2,1,expert,47,0.016829,0.851524,-0.834695,-0.131648,1
2,1,expert,48,0.024450,0.901537,-0.877087,-0.074013,1
2,1,expert,49,0.034422,0.882861,-0.848439,-0.082716,1
2,1,expert,50,0.012316,0.957407,-0.945091,-0.030277,1
2,1,expert,51,0.020094,0.937952,-0.917858,-0.041954,1
2,1,expert,52,0.040091,0.911725,-0.871635,-0.048184,1
2,1,expert,53,0.029846,0.874730,-0.844884,-0.095424,1
2,1,expert,54,0.025726,0.919505,-0.893780,-0.054769,1
2,1,expert,55,0.030676,0.875622,-0.844945,-0.093702,1
2,1,expert,56,0.009393,0.968810,-0.959417,-0.021797,1
2,1,expert,57,0.021816,0.944780,-0.922964,-0.033403,1
2,1,expert,58,0.094323,0.903373,-0.809050,-0.002305,1
2,1,expert,59,0.051536,0.940272,-0.888737,-0.008192,1
2,1,expert,60,0.011605,0.858430,-0.846825,-0.129965,1
2,1,expert,61,0.015526,0.250002,-0.234476,-0.734472,1
2,1,expert,62,0.015526,0.250000,-0.234474,-0.734474,1
2,1,expert,63,0.016880,0.866130,-0.849250,-0.116989,1
2,1,expert,64,0.038891,0.959460,-0.920569,-0.001649,1
2,1,expert,65,0.000642,0.925588,-0.924946,-0.073770,1
2,1,expert,66,0.016811,0.608288,-0.591477,-0.374901,1
2,1,expert,67,0.016235,0.804965,-0.788729,-0.178800,1
2,1,expert,68,0.001314,0.987951,-0.986637,-0.010734,1
2,1,expert,69,0.012950,0.884230,-0.871279,-0.102820,1
2,1,expert,70,0.013648,0.975248,-0.961599,-0.011104,1
2,1,expert,71,0.037518,0.525548,-0.488031,-0.436934,1
2,1,expert,72,0.038547,0.755289,-0.716742,-0.206164,1
2,1,expert,73,0.009162,0.911925,-0.902763,-0.078914,1
2,1,expert,74,0.010386,0.855678,-0.845293,-0.133936,1
2,1,expert,75,0.009399,0.641451,-0.632052,-0.349149,1
2,1,expert,76,0.016383,0.692551,-0.676168,-0.291066,1
2,1,expert,77,0.037518,0.525548,-0.488031,-0.436934,1
2,1,expert,78,0.038541,0.755111,-0.716570,-0.206348,1
2,1,expert,79,0.009163,0.911920,-0.902757,-0.078918,1
2,1,expert,80,0.010380,0.855662,-0.845282,-0.133958,1
2,1,expert,81,0.009399,0.641454,-0.632055,-0.349147,1
2,1,expert,82,0.016383,0.692557,-0.676174,-0.291061,1
2,1,expert,83,0.021052,0.847744,-0.826692,-0.131204,1
2,1,expert,84,0.143239,0.867494,-0.724255,0.010733,1
2,2,master,0,0.040770,0.860860,-0.820089,-0.098370,1
2,2,master,1,0.040051,0.860067,-0.820016,-0.099882,1
2,2,master,2,0.039143,0.861905,-0.822763,-0.098952,1
2,2,master,3,0.048468,0.797288,-0.748820,-0.154244,1
2,2,master,4,0.050495,0.773081,-0.722586,-0.176425,1
2,2,master,5,0.042224,0.830453,-0.788229,-0.127323,1
2,2,master,6,0.033611,0.845526,-0.811915,-0.120864,1
2,2,master,7,0.001963,0.980410,-0.978447,-0.017627,1
2,2,master,8,0.100566,0.887598,-0.787032,-0.011836,1
2,2,master,9,0.001240,0.965445,-0.964205,-0.033314,1
2,2,master,10,0.014620,0.959595,-0.944975,-0.025784,1
2,2,master,11,0.024191,0.874126,-0.849935,-0.101684,1
2,2,master,12,0.002086,0.993795,-0.991709,-0.004120,1
2,2,master,13,0.000432,0.999778,-0.999346,0.000210,1
2,2,master,14,0.001441,0.982690,-0.981249,-0.015868,1
2,2,master,15,0.003541,0.913836,-0.910295,-0.082623,1
2,2,master,16,0.050879,0.904431,-0.853552,-0.044690,1
2,2,master,17,0.011165,0.855031,-0.843867,-0.133804,1
2,2,master,18,0.005833,0.932200,-0.926367,-0.061967,1
2,2,master,19,0.009379,0.973305,-0.963926,-0.017316,1
2,2,master,20,0.004963,0.982639,-0.977676,-0.012397,1
2,2,master,21,0.010294,0.989707,-0.979413,0.000001,1
2,2,master,22,0.006118,0.976358,-0.970241,-0.017524,1
2,2,master,23,0.009625,0.980042,-0.970417,-0.010333,1
2,2,master,24,0.000164,0.993683,-0.993518,-0.006153,1
2,2,master,25,0.016500,0.984604,-0.968104,0.001104,1
2,2,master,26,0.028705,0.985338,-0.956633,0.014044,1
2,2,master,27,0.000969,0.994043,-0.993074,-0.004988,1
2,2,master,28,0.014228,0.972468,-0.958240,-0.013304,1
2,2,master,29,0.004637,0.989205,-0.984567,-0.006158,1
2,2,master,30,0.001288,0.986431,-0.985143,-0.012282,1
2,2,master,31,0.006806,0.962882,-0.956076,-0.030312,1
2,2,master,32,0.006825,0.963439,-0.956614,-0.029737,1
2,2,master,33,0.011409,0.953406,-0.941997,-0.035185,1
2,2,master,34,0.032800,0.951866,-0.919066,-0.015333,1
2,2,master,35,0.010547,0.949185,-0.938638,-0.040268,1
2,2,master,36,0.016983,0.931395,-0.914411,-0.051622,1
2,2,master,37,0.022525,0.943483,-0.920958,-0.033992,1
2,2,master,38,0.015262,0.962933,-0.947671,-0.021805,1
2,2,master,39,0.008366,0.960017,-0.951651,-0.031617,1
2,2,master,40,0.011944,0.946200,-0.934256,-0.041856,1
2,2,master,41,0.031809,0.920157,-0.888348,-0.048033,1
2,2,master,42,0.024870,0.929451,-0.904582,-0.045679,1
2,2,master,43,0.021129,0.963668,-0.942539,-0.015203,1
2,2,master,44,0.009450,0.948365,-0.938915,-0.042185,1
2,2,master,45,0.005373,0.990761,-0.985387,-0.003866,1
2,2,master,46,0.008410,0.967412,-0.959002,-0.024178,1
2,2,master,47,0.029344,0.962990,-0.933646,-0.007667,1
2,2,master,48,0.004766,0.968176,-0.963410,-0.027058,1
2,2,master,49,0.015046,0.935188,-0.920143,-0.049766,1
2,2,master,50,0.023414,0.942797,-0.919383,-0.033789,1
2,2,master,51,0.015199,0.960357,-0.945158,-0.024444,1
2,2,master,52,0.006518,0.971298,-0.964780,-0.022184,1
2,2,master,53,0.009861,0.952408,-0.942547,-0.037731,1
2,2,master,54,0.024270,0.929818,-0.905548,-0.045912,1
2,2,master,55,0.022781,0.927341,-0.904560,-0.049877,1
2,2,master,56,0.018841,0.964482,-0.945640,-0.016677,1
2,2,master,57,0.009744,0.955748,-0.946004,-0.034507,1
2,2,master,58,0.027731,0.975171,-0.947441,0.002902,1
2,2,master,59,0.003732,0.970957,-0.967225,-0.025311,1
2,2,master,60,0.005784,0.972858,-0.967074,-0.021358,1
2,2,master,61,0.010914,0.982747,-0.971833,-0.006340,1
2,2,master,62,0.000000,0.000000,0.000000,-1.000000,1
2,2,master,63,0.002974,0.942162,-0.939188,-0.054864,1
2,2,master,64,0.001013,0.996559,-0.995546,-0.002428,1
2,2,master,65,0.000131,0.971297,-0.971166,-0.028572,1
2,2,master,66,0.000769,0.895124,-0.894355,-0.104106,1
2,2,master,67,0.002240,0.803300,-0.801059,-0.194460,1
2,2,master,68,0.000400,0.968597,-0.968197,-0.031003,1
2,2,master,69,0.001188,0.967004,-0.965816,-0.031808,1
2,2,master,70,0.000694,0.936751,-0.936056,-0.062555,1
2,2,master,71,0.006391,0.871453,-0.865062,-0.122156,1
2,2,master,72,0.003698,0.889327,-0.885629,-0.106974,1
2,2,master,73,0.001021,0.864518,-0.863496,-0.134461,1
2,2,master,74,0.001731,0.851205,-0.849474,-0.147064,1
2,2,master,75,0.000881,0.898251,-0.897370,-0.100868,1
2,2,master,76,0.000357,0.982743,-0.982386,-0.016900,1
2,2,master,77,0.006391,0.871453,-0.865062,-0.122156,1
2,2,master,78,0.003698,0.889327,-0.885629,-0.106974,1
2,2,master,79,0.001020,0.864600,-0.863580,-0.134380,1
2,2,master,80,0.001731,0.851204,-0.849473,-0.147064,1
2,2,master,81,0.000881,0.898252,-0.897371,-0.100868,1
2,2,master,82,0.000361,0.982716,-0.982355,-0.016924,1
2,2,master,83,0.087927,0.639858,-0.551931,-0.272216,1
2,2,master,84,0.000258,0.990739,-0.990481,-0.009003,1
2,2,expert,0,0.005590,0.891275,-0.885685,-0.103136,1
2,2,expert,1,0.005320,0.889855,-0.884536,-0.104825,1
2,2,expert,2,0.006825,0.898730,-0.891905,-0.094444,1
2,2,expert,3,0.031826,0.880636,-0.848810,-0.087538,1
2,2,expert,4,0.032051,0.868303,-0.836251,-0.099646,1
2,2,expert,5,0.038266,0.893017,-0.854752,-0.068717,1
2,2,expert,6,0.026644,0.879793,-0.853149,-0.093562,1
2,2,expert,7,0.013821,0.924716,-0.910895,-0.061463,1
2,2,expert,8,0.066434,0.936531,-0.870098,0.002965,1
2,2,expert,9,0.028887,0.955322,-0.926435,-0.015791,1
2,2,expert,10,0.078591,0.956447,-0.877855,0.035038,1
2,2,expert,11,0.009286,0.915208,-0.905922,-0.075507,1
2,2,expert,12,0.010100,0.819974,-0.809874,-0.169926,1
2,2,expert,13,0.023035,0.966773,-0.943738,-0.010192,1
2,2,expert,14,0.039561,0.959292,-0.919731,-0.001147,1
2,2,expert,15,0.025717,0.946740,-0.921023,-0.027543,1
2,2,expert,16,0.099894,0.877797,-0.777903,-0.022310,1
2,2,expert,17,0.086925,0.734503,-0.647578,-0.178572,1
2,2,expert,18,0.065023,0.791089,-0.726067,-0.143888,1
2,2,expert,19,0.082872,0.938217,-0.855345,0.021089,1
2,2,expert,20,0.056464,0.948302,-0.891838,0.004766,1
2,2,expert,21,0.014758,0.956617,-0.941859,-0.028625,1
2,2,expert,22,0.021076,0.935022,-0.913945,-0.043902,1
2,2,expert,23,0.017545,0.954710,-0.937165,-0.027745,1
2,2,expert,24,0.038881,0.942022,-0.903142,-0.019097,1
2,2,expert,25,0.003438,0.965298,-0.961861,-0.031264,1
2,2,expert,26,0.045511,0.903397,-0.857885,-0.051092,1
2,2,expert,27,0.003861,0.992166,-0.988304,-0.003973,1
2,2,expert,28,0.046671,0.952223,-0.905552,-0.001106,1
2,2,expert,29,0.063217,0.909688,-0.846471,-0.027094,1
2,2,expert,30,0.013302,0.979592,-0.966290,-0.007106,1
2,2,expert,31,0.009003,0.972954,-0.963951,-0.018043,1
2,2,expert,32,0.000851,0.909359,-0.908508,-0.089791,1
2,2,expert,33,0.001648,0.949897,-0.948249,-0.048455,1
2,2,expert,34,0.004344,0.926043,-0.921699,-0.069613,1
2,2,expert,35,0.005355,0.907984,-0.902630,-0.086661,1
2,2,expert,36,0.003204,0.941049,-0.937845,-0.055748,1
2,2,expert,37,0.000666,0.926990,-0.926324,-0.072344,1
2,2,expert,38,0.011097,0.976133,-0.965036,-0.012771,1
2,2,expert,39,0.020159,0.912773,-0.892614,-0.067068,1
2,2,expert,40,0.012127,0.950962,-0.938835,-0.036911,1
2,2,expert,41,0.008153,0.969166,-0.961013,-0.022680,1
2,2,expert,42,0.011860,0.949065,-0.937205,-0.039075,1
2,2,expert,43,0.006896,0.920734,-0.913839,-0.072370,1
2,2,expert,44,0.011724,0.981793,-0.970069,-0.006483,1
2,2,expert,45,0.002898,0.964860,-0.961962,-0.032241,1
2,2,expert,46,0.008494,0.985386,-0.976892,-0.006120,1
2,2,expert,47,0.010650,0.946869,-0.936219,-0.042481,1
2,2,expert,48,0.006664,0.946191,-0.939526,-0.047145,1
2,2,expert,49,0.003528,0.952537,-0.949009,-0.043936,1
2,2,expert,50,0.002846,0.940337,-0.937491,-0.056817,1
2,2,expert,51,0.016316,0.955286,-0.938970,-0.028398,1
2,2,expert,52,0.018459,0.928915,-0.910456,-0.052626,1
2,2,expert,53,0.019371,0.964556,-0.945184,-0.016073,1
2,2,expert,54,0.019109,0.983537,-0.964427,0.002646,1
2,2,expert,55,0.011047,0.955633,-0.944587,-0.033320,1
2,2,expert,56,0.009380,0.955125,-0.945744,-0.035495,1
2,2,expert,57,0.009908,0.968426,-0.958518,-0.021666,1
2,2,expert,58,0.028735,0.936685,-0.907950,-0.034580,1
2,2,expert,59,0.013966,0.965566,-0.951600,-0.020468,1
2,2,expert,60,0.016900,0.919821,-0.902921,-0.063279,1
2,2,expert,61,0.001005,0.995591,-0.994586,-0.003403,1
2,2,expert,62,0.000000,0.000000,0.000000,-1.000000,1
2,2,expert,63,0.021894,0.944763,-0.922869,-0.033343,1
2,2,expert,64,0.032383,0.934407,-0.902024,-0.033211,1
2,2,expert,65,0.005909,0.930713,-0.924804,-0.063378,1
2,2,expert,66,0.023607,0.856275,-0.832668,-0.120118,1
2,2,expert,67,0.008850,0.574451,-0.565601,-0.416699,1
2,2,expert,68,0.020194,0.964108,-0.943914,-0.015699,1
2,2,expert,69,0.005489,0.943485,-0.937996,-0.051025,1
2,2,expert,70,0.008444,0.898944,-0.890500,-0.092611,1
2,2,expert,71,0.068570,0.654622,-0.586053,-0.276808,1
2,2,expert,72,0.042094,0.690912,-0.648818,-0.266994,1
2,2,expert,73,0.009444,0.852226,-0.842783,-0.138330,1
2,2,expert,74,0.002065,0.899834,-0.897769,-0.098100,1
2,2,expert,75,0.000599,0.908262,-0.907662,-0.091139,1
2,2,expert,76,0.008278,0.860764,-0.852486,-0.130958,1
2,2,expert,77,0.068570,0.654622,-0.586053,-0.276808,1
2,2,expert,78,0.042094,0.690912,-0.648818,-0.266994,1
2,2,expert,79,0.009450,0.852056,-0.842606,-0.138493,1
2,2,expert,80,0.002065,0.899834,-0.897769,-0.098101,1
2,2,expert,81,0.000599,0.908261,-0.907662,-0.091139,1
2,2,expert,82,0.008260,0.860841,-0.852581,-0.130899,1
2,2,expert,83,0.021052,0.847744,-0.826692,-0.131204,1
2,2,expert,84,0.143239,0.867494,-0.724255,0.010733,1
3,0,master,0,0.053113,0.870415,-0.817302,-0.076472,1
3,0,master,1,0.052861,0.869305,-0.816444,-0.077834,1
3,0,master,2,0.050853,0.860220,-0.809367,-0.088927,1
3,0,master,3,0.090894,0.690332,-0.599439,-0.218774,1
3,0,master,4,0.086014,0.687769,-0.601755,-0.226217,1
3,0,master,5,0.082089,0.677100,-0.595012,-0.240811,1
3,0,master,6,0.090249,0.709517,-0.619268,-0.200233,1
3,0,master,7,0.007798,0.981495,-0.973698,-0.010707,1
3,0,master,8,0.047859,0.948476,-0.900617,-0.003665,1
3,0,master,9,0.008581,0.964139,-0.955558,-0.027280,1
3,0,master,10,0.009056,0.979035,-0.969979,-0.011909,1
3,0,master,11,0.048753,0.795111,-0.746358,-0.156136,1
3,0,master,12,0.000847,0.937160,-0.936312,-0.061993,1
3,0,master,13,0.005998,0.976614,-0.970616,-0.017388,1
3,0,master,14,0.011364,0.994409,-0.983045,0.005773,1
3,0,master,15,0.003174,0.953103,-0.949929,-0.043723,1
3,0,master,16,0.076917,0.894120,-0.817203,-0.028962,1
3,0,master,17,0.037949,0.800207,-0.762258,-0.161843,1
3,0,master,18,0.035774,0.860770,-0.824995,-0.103456,1
3,0,master,19,0.000025,0.998883,-0.998858,-0.001092,1
3,0,master,20,0.047514,0.965595,-0.918081,0.013109,1
3,0,master,21,0.064863,0.966204,-0.901341,0.031067,1
3,0,master,22,0.070462,0.957345,-0.886883,0.027807,1
3,0,master,23,0.013797,0.963806,-0.950009,-0.022397,1
3,0,master,24,0.000000,0.995337,-0.995336,-0.004663,1
3,0,master,25,0.027535,0.987299,-0.959764,0.014835,1
3,0,master,26,0.002802,0.996138,-0.993336,-0.001060,1
3,0,master,27,0.010341,0.961069,-0.950728,-0.028591,1
3,0,master,28,0.030719,0.961490,-0.930770,-0.007791,1
3,0,master,29,0.000628,0.976031,-0.975403,-0.023341,1
3,0,master,30,0.000066,0.989154,-0.989088,-0.010780,1
3,0,master,31,0.008379,0.991894,-0.983514,0.000273,1
3,0,master,32,0.019504,0.871365,-0.851861,-0.109131,1
3,0,master,33,0.020159,0.934176,-0.914017,-0.045664,1
3,0,master,34,0.032781,0.885773,-0.852992,-0.081446,1
3,0,master,35,0.042885,0.966482,-0.923597,0.009367,1
3,0,master,36,0.053986,0.939295,-0.885309,-0.006719,1
3,0,master,37,0.042536,0.932796,-0.890260,-0.024669,1
3,0,master,38,0.048149,0.956218,-0.908069,0.004366,1
3,0,master,39,0.046838,0.946911,-0.900073,-0.006252,1
3,0,master,40,0.034464,0.949683,-0.915219,-0.015853,1
3,0,master,41,0.033964,0.949671,-0.915706,-0.016365,1
3,0,master,42,0.040682,0.919004,-0.878322,-0.040314,1
3,0,master,43,0.059176,0.925674,-0.866497,-0.015150,1
3,0,master,44,0.047805,0.939813,-0.892008,-0.012382,1
3,0,master,45,0.020787,0.826398,-0.805611,-0.152814,1
3,0,master,46,0.019055,0.930258,-0.911203,-0.050686,1
3,0,master,47,0.034335,0.886155,-0.851821,-0.079510,1
3,0,master,48,0.052318,0.948375,-0.896056,0.000693,1
3,0,master,49,0.055221,0.949773,-0.894552,0.004993,1
3,0,master,50,0.036197,0.944926,-0.908729,-0.018877,1
3,0,master,51,0.041316,0.953299,-0.911983,-0.005385,1
3,0,master,52,0.041119,0.948943,-0.907824,-0.009938,1
3,0,master,53,0.035247,0.955164,-0.919918,-0.009589,1
3,0,master,54,0.033886,0.948291,-0.914405,-0.017823,1
3,0,master,55,0.034523,0.927769,-0.893246,-0.037709,1
3,0,master,56,0.062281,0.931662,-0.869381,-0.006057,1
3,0,master,57,0.043672,0.942318,-0.898646,-0.014010,1
3,0,master,58,0.094307,0.947512,-0.853205,0.041819,1
3,0,master,59,0.011879,0.949044,-0.937166,-0.039077,1
3,0,master,60,0.002721,0.941087,-0.938366,-0.056192,1
3,0,master,61,0.003796,0.500000,-0.496204,-0.496204,1
3,0,master,62,0.003796,0.500040,-0.496243,-0.496164,1
3,0,master,63,0.004466,0.954496,-0.950029,-0.041038,1
3,0,master,64,0.033937,0.933572,-0.899635,-0.032491,1
3,0,master,65,0.000836,0.974980,-0.974144,-0.024184,1
3,0,master,66,0.002298,0.935030,-0.932732,-0.062672,1
3,0,master,67,0.000925,0.925443,-0.924518,-0.073632,1
3,0,master,68,0.000036,0.997341,-0.997306,-0.002623,1
3,0,master,69,0.000425,0.924322,-0.923898,-0.075253,1
3,0,master,70,0.002595,0.965400,-0.962805,-0.032005,1
3,0,master,71,0.009396,0.773119,-0.763723,-0.217485,1
3,0,master,72,0.002085,0.975266,-0.973181,-0.022650,1
3,0,master,73,0.033052,0.851038,-0.817986,-0.115910,1
3,0,master,74,0.031564,0.874610,-0.843047,-0.093826,1
3,0,master,75,0.022793,0.951873,-0.929080,-0.025333,1
3,0,master,76,0.006913,0.973219,-0.966306,-0.019867,1
3,0,master,77,0.009396,0.773119,-0.763723,-0.217485,1
3,0,master,78,0.002084,0.975256,-0.973172,-0.022660,1
3,0,master,79,0.033051,0.851040,-0.817988,-0.115909,1
3,0,master,80,0.031563,0.874612,-0.843048,-0.093825,1
3,0,master,81,0.022798,0.951874,-0.929076,-0.025329,1
3,0,master,82,0.006922,0.972928,-0.966005,-0.020150,1
3,0,master,83,0.053679,0.632690,-0.579011,-0.313631,1
3,0,master,84,0.001655,0.985403,-0.983748,-0.012941,1
3,0,expert,0,0.015604,0.872292,-0.856688,-0.112105,1
3,0,expert,1,0.014871,0.876962,-0.862091,-0.108167,1
3,0,expert,2,0.016937,0.856349,-0.839412,-0.126714,1
3,0,expert,3,0.039606,0.792106,-0.752501,-0.168288,1
3,0,expert,4,0.039342,0.785408,-0.746066,-0.175250,1
3,0,expert,5,0.040454,0.752391,-0.711937,-0.207155,1
3,0,expert,6,0.034085,0.840306,-0.806221,-0.125608,1
3,0,expert,7,0.012458,0.950627,-0.938169,-0.036915,1
3,0,expert,8,0.081993,0.939395,-0.857403,0.021388,1
3,0,expert,9,0.040057,0.918274,-0.878217,-0.041669,1
3,0,expert,10,0.065479,0.932029,-0.866550,-0.002491,1
3,0,expert,11,0.023174,0.877420,-0.854245,-0.099406,1
3,0,expert,12,0.012292,0.798584,-0.786292,-0.189123,1
3,0,expert,13,0.040570,0.945743,-0.905174,-0.013687,1
3,0,expert,14,0.049364,0.947821,-0.898457,-0.002814,1
3,0,expert,15,0.023454,0.860274,-0.836820,-0.116271,1
3,0,expert,16,0.096207,0.918359,-0.822152,0.014566,1
3,0,expert,17,0.082685,0.761656,-0.678971,-0.155659,1
3,0,expert,18,0.081091,0.808227,-0.727136,-0.110683,1
3,0,expert,19,0.042543,0.906593,-0.864050,-0.050864,1
3,0,expert,20,0.062635,0.902538,-0.839903,-0.034827,1
3,0,expert,21,0.008981,0.974288,-0.965307,-0.016732,1
3,0,expert,22,0.026879,0.954858,-0.927979,-0.018263,1
3,0,expert,23,0.001970,0.953342,-0.951371,-0.044688,1
3,0,expert,24,0.055589,0.930917,-0.875327,-0.013494,1
3,0,expert,25,0.010645,0.983393,-0.972748,-0.005962,1
3,0,expert,26,0.029730,0.970627,-0.940897,0.000356,1
3,0,expert,27,0.021048,0.943418,-0.922370,-0.035534,1
3,0,expert,28,0.034564,0.948793,-0.914229,-0.016643,1
3,0,expert,29,0.058193,0.921872,-0.863679,-0.019935,1
3,0,expert,30,0.060903,0.944169,-0.883266,0.005072,1
3,0,expert,31,0.023589,0.964731,-0.941142,-0.011680,1
3,0,expert,32,0.004123,0.697986,-0.693863,-0.297892,1
3,0,expert,33,0.009195,0.835900,-0.826705,-0.154905,1
3,0,expert,34,0.015642,0.784124,-0.768482,-0.200234,1
3,0,expert,35,0.024042,0.957758,-0.933716,-0.018199,1
3,0,expert,36,0.040663,0.947571,-0.906908,-0.011766,1
3,0,expert,37,0.053786,0.923395,-0.869609,-0.022819,1
3,0,expert,38,0.015517,0.909730,-0.894213,-0.074753,1
3,0,expert,39,0.020398,0.949111,-0.928712,-0.030491,1
3,0,expert,40,0.031840,0.911827,-0.879987,-0.056333,1
3,0,expert,41,0.030782,0.884553,-0.853771,-0.084665,1
3,0,expert,42,0.021465,0.884422,-0.862957,-0.094113,1
3,0,expert,43,0.018052,0.881619,-0.863567,-0.100329,1
3,0,expert,44,0.041568,0.917746,-0.876178,-0.040686,1
3,0,expert,45,0.005494,0.663520,-0.658026,-0.330986,1
3,0,expert,46,0.012935,0.829866,-0.816931,-0.157198,1
3,0,expert,47,0.022454,0.785341,-0.762887,-0.192206,1
3,0,expert,48,0.030026,0.948925,-0.918898,-0.021049,1
3,0,expert,49,0.053867,0.956361,-0.902494,0.010228,1
3,0,expert,50,0.071632,0.923715,-0.852082,-0.004653,1
3,0,expert,51,0.023494,0.904116,-0.880622,-0.072389,1
3,0,expert,52,0.035319,0.951177,-0.915859,-0.013504,1
3,0,expert,53,0.042173,0.906240,-0.864068,-0.051587,1
3,0,expert,54,0.040034,0.877254,-0.837220,-0.082711,1
3,0,expert,55,0.031012,0.884756,-0.853743,-0.084232,1
3,0,expert,56,0.030580,0.909345,-0.878765,-0.060075,1
3,0,expert,57,0.051253,0.899889,-0.848636,-0.048859,1
3,0,expert,58,0.066706,0.953920,-0.887214,0.020626,1
3,0,expert,59,0.039665,0.877680,-0.838015,-0.082655,1
3,0,expert,60,0.004901,0.844227,-0.839327,-0.150872,1
3,0,expert,61,0.007540,0.500000,-0.492460,-0.492460,1
3,0,expert,62,0.007540,0.500014,-0.492474,-0.492445,1
3,0,expert,63,0.087432,0.927629,-0.840197,0.015061,1
3,0,expert,64,0.015148,0.953026,-0.937878,-0.031826,1
3,0,expert,65,0.006027,0.951110,-0.945084,-0.042863,1
3,0,expert,66,0.011306,0.894132,-0.882826,-0.094562,1
3,0,expert,67,0.002408,0.893625,-0.891218,-0.103967,1
3,0,expert,68,0.021555,0.971794,-0.950240,-0.006651,1
3,0,expert,69,0.018887,0.899801,-0.880914,-0.081312,1
3,0,expert,70,0.006310,0.902087,-0.895777,-0.091602,1
3,0,expert,71,0.046075,0.628994,-0.582919,-0.324931,1
3,0,expert,72,0.032075,0.777054,-0.744979,-0.190870,1
3,0,expert,73,0.000986,0.964007,-0.963021,-0.035008,1
3,0,expert,74,0.002078,0.977431,-0.975353,-0.020491,1
3,0,expert,75,0.001872,0.973369,-0.971497,-0.024759,1
3,0,expert,76,0.022601,0.936594,-0.913993,-0.040805,1
3,0,expert,77,0.046075,0.628994,-0.582919,-0.324931,1
3,0,expert,78,0.032078,0.777042,-0.744964,-0.190880,1
3,0,expert,79,0.000986,0.964006,-0.963021,-0.035008,1
3,0,expert,80,0.002078,0.977429,-0.975352,-0.020493,1
3,0,expert,81,0.001871,0.973367,-0.971496,-0.024763,1
3,0,expert,82,0.022650,0.937210,-0.914559,-0.040140,1
3,0,expert,83,0.022169,0.798977,-0.776808,-0.178854,1
3,0,expert,84,0.154581,0.866340,-0.711759,0.020921,1
3,1,master,0,0.050723,0.853874,-0.803151,-0.095402,1
3,1,master,1,0.050695,0.850244,-0.799549,-0.099061,1
3,1,master,2,0.047285,0.855225,-0.807940,-0.097490,1
3,1,master,3,0.015649,0.990705,-0.975056,0.006354,1
3,1,master,4,0.014784,0.984979,-0.970195,-0.000237,1
3,1,master,5,0.009650,0.920619,-0.910968,-0.069731,1
3,1,master,6,0.011316,0.973240,-0.961924,-0.015444,1
3,1,master,7,0.004044,0.997877,-0.993833,0.001921,1
3,1,master,8,0.048762,0.913443,-0.864682,-0.037795,1
3,1,master,9,0.000665,0.915340,-0.914675,-0.083995,1
3,1,master,10,0.004356,0.987190,-0.982835,-0.008454,1
3,1,master,11,0.009780,0.886142,-0.876363,-0.104078,1
3,1,master,12,0.003823,0.963070,-0.959247,-0.033107,1
3,1,master,13,0.021172,0.982141,-0.960969,0.003313,1
3,1,master,14,0.027579,0.969174,-0.941595,-0.003248,1
3,1,master,15,0.031833,0.981395,-0.949562,0.013228,1
3,1,master,16,0.000258,0.948860,-0.948602,-0.050882,1
3,1,master,17,0.003623,0.980433,-0.976810,-0.015944,1
3,1,master,18,0.002818,0.995802,-0.992984,-0.001380,1
3,1,master,19,0.001179,0.981185,-0.980006,-0.017635,1
